source_file,timestamp,ipc,l2_cache_hits,l2_cache_misses,l3_cache_hits,l3_cache_misses,l2_miss_rate,l3_miss_rate,memory_bandwidth,cpu_usage_overall,cpu_temperature,cpu_power,cpu_frequency,dvfs_level,dvfs_applied
SWdisable_cpuintensive.json,2025-11-19T07:09:22.419273,1.3503724214066526,72117,3536,34117,1602,0.047,0.045,10721.0,3.8,84.1,48.7,2562.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:09:30.828337,1.3159234239075523,51515,1591,34486,1474,0.03,0.041,10196.2,0.0,59.1,43.5,2476.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:09:39.218201,1.5190900988062164,60495,1760,35932,1810,0.028,0.048,15597.1,3.6,59.3,50.9,2719.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:09:47.604016,0.6371824667401329,70710,3899,50332,568,0.052,0.011,17709.8,8.3,75.0,50.3,3404.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:09:56.113801,1.5796007383129935,75242,4156,55757,1725,0.052,0.03,20189.6,0.0,59.8,57.9,2817.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:10:04.581567,1.717771013508334,70598,1100,52249,2961,0.015,0.054,21311.0,0.0,66.0,27.7,3248.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:10:13.022416,0.636087859198849,77937,2011,46452,1097,0.025,0.023,11399.3,3.6,50.4,32.7,2662.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:10:21.470532,0.5846270018024176,50128,3615,30303,2781,0.067,0.084,10211.1,9.1,65.1,40.1,3015.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:10:29.857691,1.8398064802153538,65394,3901,31304,704,0.056,0.022,13263.6,3.8,51.6,39.0,2343.7,High,True
SWdisable_cpuintensive.json,2025-11-19T07:10:38.368302,1.024657001337163,59098,3509,42829,2153,0.056,0.048,21625.9,18.5,64.3,52.5,2554.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:10:46.905014,1.0969177214362722,63481,1246,42688,1418,0.019,0.032,18972.9,3.9,61.6,25.2,2469.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:10:55.389947,0.6882214277421449,71467,4896,33702,1624,0.064,0.046,13232.8,12.2,60.8,48.7,2554.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:11:03.965991,0.662333941368636,74938,1840,52785,1985,0.024,0.036,17790.8,8.1,84.3,43.7,2903.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:11:12.452711,0.8207898100588827,60477,4942,33695,821,0.076,0.024,17253.9,14.9,50.1,54.9,2553.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:11:20.993410,0.7956727005999386,54794,4418,46711,1629,0.075,0.034,12029.6,0.0,75.0,48.9,3225.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:11:29.435722,1.73238652741585,69003,2332,34687,667,0.033,0.019,22606.7,11.3,73.4,40.1,3144.0,High,True
SWdisable_cpuintensive.json,2025-11-19T07:11:37.983122,0.9345737097664246,68763,1248,51942,2325,0.018,0.043,17530.7,0.0,71.7,48.3,2835.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:11:46.470107,1.1689702577964307,67615,2898,40652,1671,0.041,0.039,14689.7,13.8,66.4,64.2,2372.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:11:54.905623,1.7820418954752697,63139,1023,46181,2827,0.016,0.058,10015.6,17.0,72.4,42.2,3417.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:12:03.303858,0.5221749214683371,65263,2453,57366,1496,0.036,0.025,13134.4,0.0,68.9,36.9,3170.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:12:11.794023,1.9738004970743817,53043,1446,45501,1633,0.027,0.035,13502.3,0.0,52.7,48.8,3491.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:12:20.228687,1.4941711111855562,55510,1609,37898,2575,0.028,0.064,24461.9,0.0,74.2,63.3,1888.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:12:28.625038,1.7920863095583994,59253,3439,35827,754,0.055,0.021,23631.6,4.0,84.8,42.0,2123.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:12:37.051537,1.4166622466735366,69095,1599,35878,2622,0.023,0.068,22804.7,0.0,67.1,52.2,2973.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:12:45.465567,1.259185114511065,51146,1609,44375,1384,0.03,0.03,20522.7,0.0,69.3,48.1,3208.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:12:53.865892,0.7778310707760878,70661,1342,47844,966,0.019,0.02,14653.1,0.0,65.2,25.8,2600.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:13:02.363643,1.134379636680202,56196,2113,43005,972,0.036,0.022,17604.4,5.8,52.8,33.0,2388.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:13:10.810773,1.7718618692874946,73698,1586,44001,2650,0.021,0.057,14950.9,0.0,71.6,62.8,2725.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:13:19.215037,1.3426987670710648,64811,2463,34375,854,0.037,0.024,21347.7,0.0,54.8,39.9,2651.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:13:27.622060,0.9370962915203138,64642,2777,36007,2219,0.041,0.058,12904.0,0.0,77.7,60.0,3026.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:13:36.088879,1.5908197900857042,79730,4685,32929,1928,0.055,0.055,20179.5,9.6,66.7,47.3,1808.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:13:44.562044,1.6532978532253144,57452,4310,47505,916,0.07,0.019,15488.8,0.0,70.5,53.5,1869.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:13:52.962701,0.7988155479954098,74451,4008,35259,1071,0.051,0.029,23916.2,11.1,59.1,28.6,2677.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:14:01.505246,0.984505436988423,54977,4015,38824,790,0.068,0.02,10426.8,8.3,62.4,59.2,1943.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:14:10.015785,1.2324214130769058,68946,1490,34634,2666,0.021,0.071,17927.0,11.8,57.4,45.9,3223.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:14:18.533623,1.6832444546839413,58720,2719,35918,2547,0.044,0.066,11592.7,0.0,54.1,43.4,3019.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:14:26.957181,1.7895829061593822,69000,3892,47054,1630,0.053,0.033,24585.5,12.5,56.6,63.1,2739.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:14:35.424364,0.8698084041765981,53762,4313,34017,1470,0.074,0.041,23490.9,0.0,50.0,51.8,2558.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:14:43.907189,1.435314876822657,65795,4028,47439,1183,0.058,0.024,20409.5,14.0,78.8,56.9,1895.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:14:52.351314,1.261457109785047,70963,4586,33957,2902,0.061,0.079,14389.4,5.7,59.2,53.2,2682.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:15:00.788732,1.9755213580133257,63823,3029,51481,2252,0.045,0.042,17324.0,0.0,64.0,42.4,2725.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:15:09.206861,1.7791653821226232,74647,1130,44439,1306,0.015,0.029,22894.8,3.4,55.1,51.0,3311.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:15:17.600392,1.7815291055058025,53829,3353,45294,2901,0.059,0.06,14016.7,0.0,79.5,63.7,2713.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:15:26.038684,1.0165438037867767,67553,3588,49650,1333,0.05,0.026,14664.2,8.3,63.7,32.4,3149.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:15:34.532091,1.0310070858117166,70631,3873,55428,949,0.052,0.017,15344.4,7.5,50.0,51.8,2543.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:15:42.930346,1.0982426598379897,61064,1147,52801,2097,0.018,0.038,18209.6,0.0,73.1,36.3,3503.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:15:51.389272,0.5246427559545698,72150,2823,37631,1329,0.038,0.034,17963.3,0.0,64.9,25.5,1970.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:15:59.915270,1.4409485959816357,77589,2317,57476,1686,0.029,0.028,20688.0,13.7,82.8,59.4,3404.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:16:08.390382,1.8759876831387756,77547,4624,41052,869,0.056,0.021,10881.2,0.0,57.2,60.8,3395.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:16:16.804367,1.1288191914145747,59367,2710,41967,1364,0.044,0.031,10832.2,11.1,69.1,58.4,3359.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:16:25.225333,1.7745203383394192,60546,2816,43271,2219,0.044,0.049,10200.0,4.0,79.2,57.3,2372.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:16:33.654149,1.2041184362091473,53156,3963,47870,770,0.069,0.016,20010.3,14.0,76.1,64.9,2772.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:16:42.164192,0.5804634875243981,51851,2302,33953,2714,0.043,0.074,20494.3,3.7,50.4,50.2,3528.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:16:50.695573,1.0805631555437045,71771,4022,36757,2362,0.053,0.06,10182.4,16.0,54.7,62.8,3596.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:16:59.285334,1.9498289809110403,50810,3871,33275,702,0.071,0.021,15135.4,16.0,66.2,43.0,3101.9,High,True
SWdisable_cpuintensive.json,2025-11-19T07:17:07.779373,1.602910581903801,64543,1334,37869,1097,0.02,0.028,16039.4,12.7,53.8,53.4,2691.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:16.330658,1.5098805374648667,54046,4629,33559,1237,0.079,0.036,16906.4,7.9,74.2,41.6,1927.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:24.796796,1.191669964737641,64634,4390,48657,1802,0.064,0.036,10393.7,13.3,69.3,27.1,2600.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:33.378934,1.6473989061315542,53561,1704,34267,2921,0.031,0.079,19749.4,3.8,54.6,34.9,3588.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:41.788800,0.9145446391308071,60062,2182,43582,1816,0.035,0.04,15300.2,5.3,79.0,29.5,3190.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:17:50.256097,0.6908581044869752,60171,4437,55329,1052,0.069,0.019,12658.7,0.0,70.7,42.1,3145.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:17:58.660559,1.823610074468308,50161,2367,50329,627,0.045,0.012,11025.3,5.9,53.1,35.2,2651.4,High,True
SWdisable_cpuintensive.json,2025-11-19T07:18:07.155587,0.6287497917090155,59540,1566,40068,2412,0.026,0.057,21215.8,0.0,78.4,48.2,3265.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:18:15.676957,1.5097620587798666,69295,2685,59898,2681,0.037,0.043,17547.7,0.0,79.5,60.1,2614.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:24.139588,1.426481245688324,73939,1961,51364,1882,0.026,0.035,16777.5,0.0,80.7,47.8,2928.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:32.537822,1.4621137696618567,50111,2928,43514,565,0.055,0.013,15495.2,0.0,57.0,35.8,1882.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:40.931425,1.5112252782544189,76941,1260,35990,1987,0.016,0.052,18364.8,0.0,76.7,60.7,2623.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:49.319402,1.5480206774806657,65238,2747,49114,2886,0.04,0.056,18780.1,10.2,71.3,32.9,3468.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:57.687119,1.0764870588456787,77286,1358,57144,1133,0.017,0.019,12410.0,10.7,74.7,45.5,3393.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:06.142888,1.6981984603401956,62510,3661,48407,1845,0.055,0.037,20332.0,2.0,63.8,48.5,3184.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:14.581022,1.368928581204439,79514,2034,45782,2892,0.025,0.059,15955.7,12.5,81.8,48.6,2115.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:23.179642,1.180192434709923,62733,3512,39659,1307,0.053,0.032,24542.2,0.0,82.0,57.3,3463.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:31.616488,0.846630070416142,65674,4105,39767,2854,0.059,0.067,13243.5,13.2,81.3,48.2,2252.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:19:40.142322,1.2443812914142875,71766,4110,53914,1896,0.054,0.034,11180.1,15.5,55.0,47.0,2332.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:48.648681,1.6565184713314858,55266,4018,55266,2658,0.068,0.046,19197.8,12.5,75.3,39.3,2895.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:57.049316,1.629355393218226,51651,3709,46981,2460,0.067,0.05,15504.1,3.4,67.5,58.8,2981.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:05.458046,1.589753022129996,58814,1634,59689,1021,0.027,0.017,16324.7,7.3,81.8,37.5,2703.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:13.853601,0.9770614558479437,65670,3237,57383,2937,0.047,0.049,11526.0,0.0,57.8,63.0,2548.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:22.276302,1.434581789595422,74510,4226,44438,2433,0.054,0.052,21008.9,0.0,78.8,62.2,3168.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:30.686342,1.4694722488746796,52795,4909,57545,918,0.085,0.016,19090.2,2.0,81.6,36.1,3317.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:39.118316,0.9053361349083145,66464,3199,53461,2078,0.046,0.037,18153.4,0.0,58.5,36.1,2249.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:47.511728,0.9860936599253478,63806,2454,47064,563,0.037,0.012,19480.8,1.9,66.2,47.9,3227.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:55.929334,0.9073558616161019,63575,1474,46547,2431,0.023,0.05,17661.9,3.6,70.9,42.2,3041.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:04.328596,1.5702572703071431,74422,1245,49777,809,0.016,0.016,12169.5,12.8,72.4,59.6,2643.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:12.782653,0.6413039469461224,56332,4165,30062,1719,0.069,0.054,11056.1,2.1,60.6,38.7,1931.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:21:21.339109,0.7908521856888993,71965,2402,34780,1062,0.032,0.03,17261.7,12.3,58.8,55.8,2872.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:21:29.855787,1.3601896914045741,71534,4155,57827,2619,0.055,0.043,20732.3,2.0,60.7,55.6,1991.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:38.372445,1.104999224258194,56545,1280,53265,609,0.022,0.011,18489.2,11.8,65.7,62.5,2433.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:46.890245,1.2264724498575967,73980,3349,55596,1871,0.043,0.033,16955.6,0.0,55.7,57.1,2432.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:55.323430,1.7422221844928163,55894,4906,42674,1004,0.081,0.023,14693.9,13.0,60.6,60.7,3385.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:03.754340,1.0064558317571488,60191,2773,42033,1574,0.044,0.036,23381.7,2.0,52.4,31.0,3239.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:12.137117,0.7528808607681146,78004,1083,34669,2549,0.014,0.068,24133.7,0.0,79.6,58.8,2933.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:22:20.676287,1.8252377115390683,77575,1991,36190,1884,0.025,0.049,11142.8,1.8,51.0,33.6,2528.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:29.127029,1.2262497133965016,75357,1738,59669,968,0.023,0.016,20790.0,0.0,78.1,44.8,2346.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:37.516257,0.7067312641779742,53950,2308,53665,2172,0.041,0.039,23744.8,12.5,82.3,38.1,2225.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:22:45.967019,1.065561026577422,60270,1072,36481,2006,0.017,0.052,12695.0,0.0,84.5,45.9,2331.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:54.422744,1.4799217056094283,61426,3472,36462,2706,0.053,0.069,17402.2,0.0,55.7,36.0,1884.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:23:02.833128,0.6414217750855962,65874,1960,53460,2870,0.029,0.051,10716.2,10.4,52.2,31.1,3002.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:23:11.285896,1.7652793821855413,59716,3814,40204,2150,0.06,0.051,19650.8,0.0,66.4,57.1,3230.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:23:19.735502,1.7110697935784258,59268,2876,31932,831,0.046,0.025,18866.0,0.0,83.7,33.7,3567.9,High,True
SWdisable_cpuintensive.json,2025-11-19T07:23:28.236676,1.3565869361814302,74992,1429,45503,2388,0.019,0.05,23740.6,29.2,78.3,54.9,2862.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:26:55.049232,1.6134487052051694,55766,2300,30819,1655,0.04,0.051,16908.7,3.7,53.0,38.3,2584.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:03.562827,1.8240617603842377,50233,3947,43072,1614,0.073,0.036,24864.7,85.4,79.8,46.5,3023.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:12.258558,1.335609063940222,61401,3974,42383,1521,0.061,0.035,12789.6,11.5,60.1,63.6,2722.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:20.707362,1.3775276410399098,72691,2048,41629,1267,0.027,0.03,10212.1,3.9,67.9,39.5,3307.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:29.136094,1.9002050494292586,52753,1385,56139,2563,0.026,0.044,16270.1,1.7,77.7,53.4,3245.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:37.573858,1.1967900230859565,69702,3693,30748,1275,0.05,0.04,12900.0,5.9,63.7,41.5,2312.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:46.031498,1.52863465344205,62193,1975,31253,895,0.031,0.028,12408.8,20.0,82.6,56.4,2682.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:54.677495,1.438249737929884,76939,2262,51964,564,0.029,0.011,16997.0,17.9,56.3,46.2,2376.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:03.222498,0.9254166582738661,66889,2972,56213,530,0.043,0.009,19693.6,1.9,66.1,31.0,1813.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:28:11.715961,1.9561991817430247,78622,4839,39500,1690,0.058,0.041,10996.4,16.0,71.2,39.1,2826.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:20.178152,1.6872807406772719,55116,2435,41855,2658,0.042,0.06,19157.2,8.9,80.5,38.1,2954.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:28.631379,1.8513521334446335,77702,2518,58886,1219,0.031,0.02,16303.8,67.2,62.2,39.0,3165.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:37.190808,1.9562805881058738,73778,4932,54748,2231,0.063,0.039,22172.0,16.7,69.2,32.6,3315.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:45.816104,0.7946541338230875,68805,2784,52010,921,0.039,0.017,10371.5,6.0,79.7,58.1,3131.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:28:54.383378,1.785590759324418,63475,2083,46739,1260,0.032,0.026,24898.0,16.7,81.5,55.3,2760.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:29:03.170089,1.0607305529027018,62934,3649,52849,2057,0.055,0.037,23255.9,16.1,80.3,29.7,3550.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:29:11.710193,0.5979795112380426,73022,4537,33847,837,0.058,0.024,18804.6,18.0,83.1,29.5,3083.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:29:20.179740,0.8818610765268435,60091,4246,39526,1614,0.066,0.039,18352.4,13.6,54.5,33.7,1893.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:29:28.653737,1.248021912785582,61571,3715,43968,1867,0.057,0.041,21603.3,0.0,61.0,54.7,2973.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:29:37.139346,1.7830287459009617,78032,4113,45519,859,0.05,0.019,20212.6,1.9,62.6,48.3,3115.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:15.119708,1.6735221498020387,78637,3865,59806,930,0.047,0.015,12023.0,39.4,73.4,48.6,2283.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:23.651928,1.9303418990817707,66473,2559,59582,1651,0.037,0.027,17560.8,9.6,66.4,47.9,2456.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:32.057293,1.1290631418511274,65674,1092,31543,2714,0.016,0.079,14015.7,0.0,69.9,33.8,2959.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:40.544710,1.75889914036403,64700,3274,34960,2381,0.048,0.064,22256.3,12.2,69.2,44.3,3275.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:48.928051,1.1482676856934548,55942,1881,45046,1971,0.033,0.042,19974.0,2.0,83.8,64.2,2836.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:57.382996,1.7384768481033772,62656,2207,51719,2547,0.034,0.047,14087.8,11.8,52.9,27.1,2968.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:05.915998,1.6297613301817604,63474,4409,33768,1012,0.065,0.029,16220.1,0.0,65.4,33.5,2603.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:14.390179,1.7640801427361334,61092,3329,32406,1707,0.052,0.05,23611.2,28.8,82.1,44.2,2294.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:22.828313,0.927111895503169,72066,2966,36330,2889,0.04,0.074,18553.2,4.2,79.7,53.4,2895.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:31:31.312195,1.8219946907903815,62038,3910,53463,806,0.059,0.015,12015.9,13.3,80.3,52.8,3236.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:39.839587,1.588718825177946,74320,3051,46443,2949,0.039,0.06,22788.6,0.0,70.1,30.6,3225.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:48.281545,1.8228629338255273,71477,1290,31817,2248,0.018,0.066,12113.0,4.1,84.2,56.3,2666.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:56.738402,1.7282249131085112,51029,4520,55688,2651,0.081,0.045,18627.9,0.0,56.9,59.7,2626.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:05.150251,1.4488160115447049,50897,4143,41314,2810,0.075,0.064,11194.3,6.0,50.3,55.1,2980.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:13.618383,0.500239740461528,78515,3528,39319,1194,0.043,0.029,20756.4,6.0,83.9,25.3,2106.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:32:22.144218,0.5461765699321683,78839,3490,43939,2907,0.042,0.062,19021.9,1.9,72.8,36.3,2964.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:32:30.619741,1.4739714297249995,63616,3222,51593,1659,0.048,0.031,12329.3,13.0,79.1,50.3,2820.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:39.177750,1.3687704538798415,71516,3707,57385,2397,0.049,0.04,17218.7,0.0,52.7,51.6,3165.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:47.705217,0.9036136394306924,73411,2799,39520,1508,0.037,0.037,19309.0,15.5,56.0,43.7,2137.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:32:56.271284,1.0985254896330718,78047,3143,30580,2069,0.039,0.063,15555.1,0.0,60.9,39.9,3559.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:04.790481,1.1684671713965984,57223,2373,48062,980,0.04,0.02,20083.0,12.3,53.8,46.4,2480.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:13.342243,0.802147166421149,68505,3228,48135,2266,0.045,0.045,17676.0,7.4,78.0,29.4,3565.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:33:21.890169,1.7599023307743566,71938,1087,46700,961,0.015,0.02,12292.5,14.3,63.6,26.3,1991.4,High,True
SWdisable_cpuintensive.json,2025-11-19T07:33:30.442347,0.9863353376837378,64009,4574,57686,2222,0.067,0.037,21250.0,4.1,58.8,40.9,2370.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:39.023072,1.2755984241104639,56116,1654,50093,2651,0.029,0.05,15760.2,13.6,60.2,25.5,2912.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:47.485508,1.0176180142303022,71070,1111,59530,1086,0.015,0.018,16018.1,0.0,72.2,33.6,2770.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:55.949499,1.8281875885324805,76387,4573,55123,1860,0.056,0.033,11067.7,10.9,79.1,45.0,1866.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:04.370865,1.353690328291873,75166,2949,40869,2676,0.038,0.061,22154.6,1.9,57.0,31.6,2461.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:12.792558,1.9208685626353967,73609,1542,54584,1111,0.021,0.02,17668.1,0.0,56.5,37.5,2381.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:21.248693,1.7896000547696884,51637,2961,40808,1119,0.054,0.027,12630.0,20.7,75.3,37.6,2766.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:29.699775,1.710502870752375,70370,3529,35179,2341,0.048,0.062,11049.4,7.5,82.5,61.6,2581.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:38.118772,0.7876604978474897,58392,1858,51100,1642,0.031,0.031,10141.1,10.0,79.3,44.1,3322.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:34:46.632090,0.5710971273355382,63670,3912,58654,2883,0.058,0.047,10645.8,17.0,78.9,53.4,2921.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:34:55.043881,1.3670643958880193,72086,2331,46120,781,0.031,0.017,24288.8,15.0,63.0,60.2,3434.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:03.610855,0.9258792314007867,70000,3371,31744,1188,0.046,0.036,17946.9,0.0,51.3,37.0,2988.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:35:12.185089,0.5090213878821966,66935,4548,43793,2162,0.064,0.047,11213.1,12.5,50.1,53.8,1923.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:35:20.753355,1.681716497797903,67504,2334,57930,2519,0.033,0.042,19144.6,7.3,74.0,51.3,3353.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:29.268313,1.6026031523177515,72811,4626,32874,1871,0.06,0.054,16954.2,12.2,69.7,41.7,3154.7,Medium,True
