source_file,timestamp,ipc,l2_cache_hits,l2_cache_misses,l3_cache_hits,l3_cache_misses,l2_miss_rate,l3_miss_rate,memory_bandwidth,cpu_usage_overall,cpu_temperature,cpu_power,cpu_frequency,dvfs_level,dvfs_applied
swdisable_cpuintensive_w4_2.json,2025-12-24T07:17:54.687141,0.5311355484927583,58787,1260,57119,2667,0.021,0.045,12740.5,5.5,76.0,55.1,2315.6,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:17:59.576344,1.771860140640828,73872,3150,54180,885,0.041,0.016,22609.8,11.5,77.2,38.0,1998.8,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:04.539670,1.4346016416608556,63711,3599,34719,2931,0.053,0.078,24881.9,3.6,72.1,26.7,3077.0,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:09.567574,0.8697233616873282,50532,4307,47561,2248,0.079,0.045,13321.4,0.0,59.6,52.8,2146.4,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:14.424649,0.8132618859527092,50598,2109,53147,2678,0.04,0.048,21092.8,5.3,54.6,39.8,3398.3,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:19.330974,1.780642615012476,63274,3077,38064,1345,0.046,0.034,12654.9,13.0,66.7,61.6,3032.2,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:24.133417,0.5301105794167963,73353,2828,35882,808,0.037,0.022,18329.9,3.7,52.4,49.5,2727.7,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:29.030559,1.149301171030855,51678,3735,58971,536,0.067,0.009,20484.6,3.6,61.7,32.0,2560.2,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:33.896780,0.7325486101900349,73744,2818,41122,2406,0.037,0.055,12756.6,13.7,68.8,60.9,2513.1,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:38.713394,1.6160634616527494,78038,1648,42454,1222,0.021,0.028,22117.8,3.6,74.0,48.8,3524.5,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:43.526249,1.4904827384872266,53378,1541,44634,2587,0.028,0.055,18957.7,0.0,75.7,48.5,3425.7,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:48.352953,0.5190007126922058,76931,3464,36401,2215,0.043,0.057,23971.8,12.5,52.3,50.9,2045.3,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:53.416461,0.9776866151676875,72722,4083,51473,2334,0.053,0.043,14928.5,14.6,73.7,60.6,2788.2,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:18:58.274379,1.02071234693762,64276,3748,33696,1030,0.055,0.03,17959.2,0.0,62.7,30.4,2545.2,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:19:03.119718,1.3426981003762977,69471,3659,34207,2754,0.05,0.075,19859.9,12.7,59.1,58.9,3474.3,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:19:08.158355,0.6544741553058879,79753,4531,51436,916,0.054,0.017,22152.5,14.8,51.0,39.7,3018.6,Medium,True
swdisable_cpuintensive_w4_2.json,2025-12-24T07:19:13.115014,1.3454808775137153,59159,2395,41974,2929,0.039,0.065,16469.4,5.9,57.4,43.2,3498.3,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:22.402956,0.9206272896500185,72265,4343,32999,1855,0.057,0.053,21972.4,47.7,82.4,59.3,1932.7,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:27.877856,1.4052267894076482,63616,3840,53766,1869,0.057,0.034,24626.4,51.7,84.7,57.3,3092.7,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:32.719468,0.8151834106633307,61802,4900,55721,694,0.073,0.012,18991.5,27.3,57.4,58.9,1804.7,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:37.635472,0.7484905954026395,59772,4010,45417,659,0.063,0.014,22897.2,25.0,81.5,28.5,2629.4,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:42.608251,1.1098337382552323,57932,1156,36276,2756,0.02,0.071,12494.9,22.2,61.4,34.4,2953.3,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:47.578205,1.4261923110140668,53706,4302,58163,1946,0.074,0.032,18637.7,30.5,55.9,26.7,3589.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:52.570263,1.186112961021401,73032,4146,35926,2482,0.054,0.065,23317.2,24.6,66.1,29.2,2536.2,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:04:57.523065,0.8105372654158352,67386,2326,50690,2180,0.033,0.041,18121.7,29.6,79.0,42.5,2945.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:02.641966,0.7066463267989886,72161,2766,58364,2849,0.037,0.047,16145.8,33.3,57.0,51.4,2125.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:07.520359,1.0361532345908617,66602,3279,35651,757,0.047,0.021,18358.8,24.5,80.0,34.6,3000.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:12.451918,0.8676903333145317,66930,2216,34495,1579,0.032,0.044,11748.6,31.5,78.3,54.9,1890.0,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:17.457598,0.9960044605489975,72539,1542,46732,2402,0.021,0.049,19524.6,12.0,50.3,30.9,3571.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:22.402543,1.8980070803572442,52348,3819,38303,657,0.068,0.017,20721.4,32.0,69.3,28.3,2401.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:27.298214,1.434383135592955,52045,2898,42201,2532,0.053,0.057,11178.8,27.3,52.6,54.1,2298.4,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:32.211027,1.0927003225519396,77669,2074,31448,819,0.026,0.025,11076.5,13.0,52.5,54.6,2765.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:36.991724,1.4823583230156328,63165,4210,44693,2654,0.062,0.056,17123.4,51.0,84.1,46.1,2779.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:42.053327,1.9218364279114353,50443,4681,58026,2096,0.085,0.035,14992.5,25.0,68.1,27.0,3243.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:46.953761,1.8810061985625328,77857,3225,42496,1460,0.04,0.033,11536.0,27.5,78.5,63.7,2355.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:51.882832,1.1266386516894424,70495,4933,38851,565,0.065,0.014,20176.1,27.5,54.6,38.2,1876.0,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:05:56.717960,1.4461214919103835,67908,2940,34677,1701,0.041,0.047,12540.5,29.8,57.3,55.0,1802.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:01.614418,1.5500227698270166,66530,3579,38818,2459,0.051,0.06,19104.4,28.6,78.6,28.3,3569.0,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:06.559776,1.589095742261521,61804,4716,30559,2882,0.071,0.086,14151.8,26.9,70.7,43.8,3439.7,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:11.489830,0.5612395998082474,79130,1752,34344,2356,0.022,0.064,18211.3,24.6,83.6,32.6,3595.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:16.498036,0.6035979876473931,70952,2207,30071,1388,0.03,0.044,12751.0,27.4,62.9,63.3,2450.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:21.425612,0.7538844663277287,73608,2615,42722,2928,0.034,0.064,14172.9,11.8,62.2,37.5,3325.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:26.385802,1.4124586728368547,78643,3825,49790,1141,0.046,0.022,21905.1,0.0,56.2,60.4,3477.0,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:31.432612,1.953764926798722,78296,1734,41786,693,0.022,0.016,19313.5,0.0,78.4,52.3,1866.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:36.404212,0.9774878844854427,57711,2846,55873,1213,0.047,0.021,15459.8,9.6,82.7,45.0,2997.3,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:41.215194,1.0751951589743634,66784,2493,59242,2347,0.036,0.038,14619.2,12.7,55.2,52.1,2834.3,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:46.185852,1.1173185277389293,61988,3483,41094,2678,0.053,0.061,16502.5,13.0,66.1,30.2,2446.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:51.299862,1.1380821556859244,60210,2147,38448,1718,0.034,0.043,16785.5,12.7,70.9,40.6,1932.4,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:06:56.332096,1.2698249796210206,74205,1371,36331,1930,0.018,0.05,22304.7,13.3,56.7,64.9,2969.2,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:01.285718,1.2276063371629058,60763,4020,58510,1330,0.062,0.022,22315.4,18.4,69.8,45.5,2294.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:06.194970,1.3056850933370616,61229,2758,37477,2391,0.043,0.06,10037.1,14.6,81.0,50.9,2633.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:11.030001,0.5970304921956406,70363,1327,35079,2237,0.019,0.06,23347.3,0.0,63.1,56.7,2573.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:15.815027,1.2569501023812069,50227,3071,44176,2855,0.058,0.061,24179.7,0.0,72.6,39.6,3121.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:20.611134,1.7656260325131499,75343,1638,32714,1478,0.021,0.043,24033.6,2.1,80.8,56.6,3595.2,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:25.419432,0.7846568746313003,58288,4479,40451,1589,0.071,0.038,24438.2,16.4,65.3,41.7,2045.9,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:30.353781,1.2734973816336683,56833,3356,42802,1102,0.056,0.025,12573.5,12.3,79.8,56.0,3006.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:35.437275,1.7430795660341483,52584,1055,57558,2422,0.02,0.04,15969.2,12.2,83.3,29.8,1969.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:40.603747,1.6409524458844078,55142,1723,43929,1820,0.03,0.04,10202.9,16.1,69.3,46.9,2582.4,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:45.707474,0.8939824445086283,50228,1342,32941,2663,0.026,0.075,11875.1,3.9,57.9,28.9,3282.2,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:50.580423,1.1674211347831345,61018,1469,43919,2523,0.024,0.054,11594.8,5.6,83.7,41.5,2552.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:55.375540,0.8465506833231444,51617,2153,52764,974,0.04,0.018,21749.3,0.0,58.4,61.7,3130.3,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:00.202577,1.2222846083430599,66221,1703,46333,1398,0.025,0.029,13849.5,2.0,57.4,50.9,3228.7,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:05.030105,1.5912282613512279,65263,3693,38399,1698,0.054,0.042,24494.3,3.8,84.3,61.3,2429.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:09.876493,1.6082849099199514,53219,2845,37257,2526,0.051,0.063,16260.3,11.1,65.2,52.5,2625.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:14.910472,1.8569435136764922,72561,1649,57364,1788,0.022,0.03,14493.5,16.4,54.0,36.6,1906.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:19.913541,1.572393631119148,60993,4397,51116,1523,0.067,0.029,10815.3,14.5,76.4,27.3,3587.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:24.918142,1.687260136026147,68813,2716,57413,2850,0.038,0.047,23739.7,18.5,55.3,28.3,3404.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:29.966449,1.3717019666327679,72369,3544,46452,816,0.047,0.017,18032.8,4.3,81.9,44.1,3101.6,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:34.774772,1.3085551701024758,77967,1881,51675,2543,0.024,0.047,15459.4,22.9,65.1,38.4,1965.8,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:39.632323,1.735708400090674,51362,3746,44918,2980,0.068,0.062,23641.0,14.6,80.2,30.8,2868.2,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:44.610944,1.9919840706944383,72035,4986,39188,1531,0.065,0.038,16993.5,43.1,66.1,56.1,2514.3,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:49.510725,1.9472483491263932,52308,4495,32474,1055,0.079,0.031,24989.4,38.9,55.6,39.3,2303.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:54.492281,0.5019891765622015,63312,1280,56246,2939,0.02,0.05,11179.6,1.9,54.5,50.2,2657.5,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:08:59.398519,0.8302053850005369,61687,1834,45783,2908,0.029,0.06,14073.4,0.0,57.0,45.1,1864.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:09:04.235781,0.7562135523599176,60363,3304,49356,1321,0.052,0.026,14053.3,28.0,84.6,44.1,2373.4,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:09:09.058477,1.091357583734486,59372,1510,47276,2323,0.025,0.047,10942.5,60.0,65.4,43.5,2333.2,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:09:13.882589,1.7175363863007136,68063,2924,34731,2987,0.041,0.079,21283.6,11.9,50.5,27.4,3377.1,Medium,True
swdisable_cpuintensive_w6_1.json,2025-12-26T07:09:18.730853,0.6033814220354379,63432,1987,56239,926,0.03,0.016,19349.6,98.3,54.5,62.7,3119.5,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:05:49.853832,1.6329265324759388,67974,3464,54581,1190,0.048,0.021,10166.5,26.7,80.3,37.1,3444.9,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:05:55.150242,1.4102630467804396,50614,4351,35208,608,0.079,0.017,23200.5,25.9,77.6,50.5,1986.7,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:05:59.994198,1.7628661071715392,62831,2401,53584,1644,0.037,0.03,15703.6,21.1,66.4,46.8,2049.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:04.723035,1.7323941713547393,52733,2735,39299,1571,0.049,0.038,13111.3,12.3,62.5,34.6,3199.2,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:09.444240,0.9953389957099902,71455,2173,34955,1596,0.03,0.044,21045.2,23.3,64.2,44.6,3186.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:14.199563,1.249707828655862,71356,2108,58899,2668,0.029,0.043,20465.5,19.6,75.9,58.6,3488.9,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:18.921466,0.5901789467905263,60002,2370,40413,2197,0.038,0.052,21002.5,12.5,54.4,56.6,2345.5,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:23.639798,1.49774973663876,67300,4676,59555,2401,0.065,0.039,13426.1,11.5,82.7,63.6,1877.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:28.393454,1.357352350840333,79396,2840,52532,1984,0.035,0.036,22729.8,16.0,61.1,26.7,2594.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:33.168891,0.5534688923048292,58053,3842,53694,756,0.062,0.014,15603.4,28.6,83.1,27.3,2810.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:38.255556,1.21991580989731,65731,2012,49004,2366,0.03,0.046,12094.7,34.5,84.4,56.2,3039.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:43.643408,0.5570181426042067,63213,2370,50764,797,0.036,0.015,13031.8,25.0,62.6,55.5,2051.2,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:48.637748,1.6056916710161966,77756,1347,33865,2442,0.017,0.067,21256.8,15.9,68.9,59.0,3014.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:53.853253,0.9813966264765706,77289,3461,46375,2629,0.043,0.054,19166.5,13.2,65.6,60.6,3555.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:06:58.905070,0.9993631974494901,60400,3607,37815,706,0.056,0.018,13712.7,12.1,64.3,33.9,2092.7,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:03.659873,1.0652316053144022,74750,2576,35138,2607,0.033,0.069,14731.8,17.3,74.3,38.7,2760.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:08.399647,1.4548201970592836,78029,1346,47670,2107,0.017,0.042,16080.7,12.3,51.9,46.0,3314.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:13.152337,0.8624553171477848,74777,4994,37769,1563,0.063,0.04,10758.5,12.0,62.2,55.5,2281.6,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:17.910090,1.3875825931324808,53360,1661,38120,1063,0.03,0.027,14548.0,12.2,70.6,58.1,2564.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:22.653958,1.0242360594959452,66676,2184,59830,1328,0.032,0.022,12805.3,12.7,50.4,55.0,2295.4,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:27.374652,0.9013092166185981,51967,3181,47795,2710,0.058,0.054,23500.2,14.3,80.3,30.1,2357.4,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:32.137123,1.3204486867701912,54120,1812,47528,1805,0.032,0.037,14727.7,12.3,76.2,44.1,2656.8,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:36.891632,1.3855888369514164,71064,3874,45288,1692,0.052,0.036,10004.2,11.5,68.4,64.0,2688.2,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:41.626251,0.9871327115817279,51591,1348,30637,1047,0.025,0.033,13427.3,13.8,82.7,30.6,3127.7,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:46.353747,0.7324000508926822,71922,1610,43874,2541,0.022,0.055,16141.2,15.5,57.6,26.7,2596.4,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:51.121524,1.8640735024057145,69672,4681,46367,1450,0.063,0.03,24482.8,0.0,76.9,52.7,3008.8,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:07:55.864114,1.5557357025453467,68643,4582,52789,935,0.063,0.017,16957.1,10.3,50.9,27.8,3502.4,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:00.637662,1.831144034268735,65106,1039,31221,1235,0.016,0.038,18805.4,12.7,75.8,37.1,3072.7,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:05.612289,1.3401639288317808,62940,2816,31108,1867,0.043,0.057,11303.7,13.3,68.4,29.7,2280.2,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:10.647057,0.5015985760804496,69846,2014,50084,2506,0.028,0.048,21419.7,15.6,77.1,42.7,3490.6,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:15.539995,0.5275060659751434,64792,4856,42359,2795,0.07,0.062,15467.9,12.7,82.1,44.0,3457.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:20.338133,1.1985696406155122,60833,1774,41011,2645,0.028,0.061,21511.3,0.0,65.6,51.1,2651.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:25.135188,0.8002038254980111,77557,2397,57894,2260,0.03,0.038,10244.3,0.0,58.1,44.9,3481.6,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:29.889596,1.857025910790965,60917,2506,38074,1886,0.04,0.047,23318.8,11.3,58.8,50.9,2871.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:34.820582,1.9738548343377795,64165,3504,54635,2837,0.052,0.049,23636.2,13.3,83.9,59.4,2092.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:39.860082,1.5253768979728044,66046,3622,44955,645,0.052,0.014,12232.1,18.4,50.7,47.0,2282.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:44.778863,1.880837289086899,68316,1945,53257,1033,0.028,0.019,12018.2,2.0,59.8,57.5,2317.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:49.561637,1.9208592603441454,72950,3826,36147,2633,0.05,0.068,10935.1,3.5,59.9,49.0,3372.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:54.302694,1.7266543663050755,66997,2630,42398,2060,0.038,0.046,19437.7,0.0,81.4,62.4,2092.5,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:59.077472,1.2180393643443874,63289,4469,52510,2505,0.066,0.046,18747.5,9.4,71.0,64.5,2746.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:03.875471,0.6665745895470077,55806,3505,37325,637,0.059,0.017,10342.3,11.3,79.2,50.3,2677.4,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:08.926722,1.6298768816134641,60590,4916,55397,2341,0.075,0.041,21241.2,12.3,62.9,44.8,3272.5,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:14.026525,0.5729632497659817,78231,4803,34766,1005,0.058,0.028,17456.6,12.2,52.2,57.8,2558.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:18.923487,1.7164532194922657,52524,2629,36224,2748,0.048,0.071,16657.2,3.6,66.0,35.5,3232.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:23.669752,1.050256722248625,50066,3197,33493,2499,0.06,0.069,11467.6,3.7,55.8,34.7,3336.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:28.411706,1.0000403428781206,60333,2935,39650,2342,0.046,0.056,20240.0,0.0,51.8,46.6,2942.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:33.217577,0.8582779471136932,53526,3763,31979,1633,0.066,0.049,19052.0,4.2,76.1,41.8,2583.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:37.997530,1.3341047666276276,78544,2841,55842,1942,0.035,0.034,16515.0,13.2,52.8,52.4,3318.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:42.987010,1.61318219344279,77325,3745,43789,2227,0.046,0.048,23904.0,11.7,60.6,29.8,1816.2,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:48.100530,1.849690492116254,50726,4057,48415,560,0.074,0.011,11387.5,11.5,66.5,55.7,3434.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:53.096700,1.3357951575495246,79997,4881,31681,1470,0.058,0.044,12995.2,0.0,65.3,37.0,2553.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:09:57.869972,1.0428146418579507,56833,3003,52809,1442,0.05,0.027,12007.3,3.4,66.2,63.9,3135.8,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:02.633767,0.6861748943863806,78020,3222,48022,2147,0.04,0.043,21273.1,0.0,65.0,27.0,2756.5,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:07.394712,1.623986324913472,57368,3740,34775,2079,0.061,0.056,23427.0,29.2,78.3,33.0,3288.7,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:12.264254,1.5319192841779348,63684,3179,43674,2578,0.048,0.056,20225.9,14.0,72.4,45.9,3597.9,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:16.993911,1.9234883652501222,66634,1968,37106,2944,0.029,0.074,15246.3,16.9,81.1,56.8,2387.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:21.830558,0.9671260220710775,61782,1539,57137,915,0.024,0.016,20247.8,27.6,60.7,55.9,2549.2,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:26.779391,1.8610845823319573,50919,2429,36743,2758,0.046,0.07,23968.1,26.0,77.3,29.1,3045.8,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:31.982858,1.469672571637047,68501,1858,56299,1721,0.026,0.03,15410.3,33.3,69.5,61.2,2476.3,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:37.017139,0.782562898540401,57056,4097,36816,2236,0.067,0.057,20219.6,18.9,80.8,38.1,3194.0,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:42.017439,1.3060689988318996,67288,2631,51090,842,0.038,0.016,12232.2,15.3,57.9,53.8,2936.1,Medium,True
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:46.872747,1.720089946441612,77211,4068,55144,769,0.05,0.014,11924.4,29.8,75.1,56.2,2190.6,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:07.284882,0.8431419983303636,59129,1513,39673,2189,0.025,0.052,21112.3,40.8,51.9,34.6,2548.2,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:12.123772,0.7446381899554135,62985,1848,54111,2296,0.029,0.041,13553.3,14.3,79.0,53.7,3319.4,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:16.926153,0.9612334122306483,53609,3791,42436,1939,0.066,0.044,16884.8,13.0,60.4,46.4,2651.9,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:21.621108,1.7708131126184408,73149,1973,31524,2562,0.026,0.075,11786.4,13.0,66.4,56.6,3089.6,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:26.309443,1.5448339700872953,79429,2175,57625,1086,0.027,0.018,20178.7,10.5,58.5,63.3,2506.4,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:31.010975,1.0371267667260948,50108,1598,32963,758,0.031,0.022,21930.8,28.1,62.1,63.1,2714.9,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:35.995371,0.5370621966462885,52998,1914,40281,861,0.035,0.021,12825.9,26.5,59.9,56.5,2259.6,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:41.174997,1.8353431625043135,69780,1652,50864,1180,0.023,0.023,18137.0,11.5,65.9,61.7,2436.0,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:46.000707,1.5960516921717018,60091,4930,38540,1689,0.076,0.042,17539.2,21.4,63.9,32.7,2322.3,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:50.735330,0.9460274524432464,66183,2436,54784,2681,0.036,0.047,16537.5,11.1,50.3,27.1,2303.5,Medium,True
swdisable_cpuintensive_w6_3.json,2025-12-26T08:38:55.437115,1.5774458460190062,51199,4303,39838,2540,0.078,0.06,13556.9,13.0,77.0,32.2,2406.0,Medium,True
